Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.1e-05,18.104346,[46 76] ; [23  5],[56.12 65.88] ; [12.88 15.12],1
p8,1,0.006537,7.396112,[30 94] ; [14 14],[35.89473684 88.10526316] ; [ 8.10526316 19.89473684],0
a5,1,0.020123,5.401212,[79 46] ; [11 17],[73.52941176 51.47058824] ; [16.47058824 11.52941176],0
p2,1,0.020402,5.377201,[59 66] ; [20  8],[64.54248366 60.45751634] ; [14.45751634 13.54248366],0
n3,1,0.028397,4.803796,[23 21] ; [9 1],[26.07407407 17.92592593] ; [5.92592593 4.07407407],0
p1,1,0.030432,4.684749,[  7 117] ; [ 5 23],[  9.78947368 114.21052632] ; [ 2.21052632 25.78947368],0
b3,1,0.04632,3.969925,[22 55] ; [10  9],[25.66666667 51.33333333] ; [ 6.33333333 12.66666667],0
b2,1,0.04632,3.969925,[22 55] ; [10  9],[25.66666667 51.33333333] ; [ 6.33333333 12.66666667],0
r4,1,0.051964,3.776914,[84 41] ; [24  4],[88.23529412 36.76470588] ; [19.76470588  8.23529412],0
d5,1,0.070747,3.26561,[89 36] ; [15 13],[84.96732026 40.03267974] ; [19.03267974  8.96732026],0
d1,1,0.085119,2.964349,[58 67] ; [ 8 20],[53.92156863 71.07843137] ; [12.07843137 15.92156863],0
a3,1,0.088603,2.899573,[75 49] ; [12 16],[70.97368421 53.02631579] ; [16.02631579 11.97368421],0
b5,1,0.094084,2.803068,[63 62] ; [19  9],[66.99346405 58.00653595] ; [15.00653595 12.99346405],0
p4,1,0.098115,2.735922,[41 82] ; [14 14],[44.8013245 78.1986755] ; [10.1986755 17.8013245],0
r3,1,0.100397,2.699231,[98 25] ; [26  2],[101.00662252  21.99337748] ; [22.99337748  5.00662252],0
v1,1,0.103895,2.644714,[38 87] ; [13 15],[41.66666667 83.33333333] ; [ 9.33333333 18.66666667],0
d4,1,0.160261,1.97176,[91 32] ; [17 11],[87.97350993 35.02649007] ; [20.02649007  7.97350993],0
v4,1,0.178633,1.808961,[96 27] ; [25  3],[98.56291391 24.43708609] ; [22.43708609  5.56291391],0
p10,1,0.196484,1.668319,[33 91] ; [ 4 23],[30.38410596 93.61589404] ; [ 6.61589404 20.38410596],0
n2,1,0.207223,1.590725,[27 19] ; [8 2],[28.75 17.25] ; [6.25 3.75],0
p3,1,0.211149,1.563529,[30 94] ; [10 18],[32.63157895 91.36842105] ; [ 7.36842105 20.63157895],0
v3,1,0.220356,1.50205,[40 80] ; [ 6 22],[37.2972973 82.7027027] ; [ 8.7027027 19.2972973],0
r1,1,0.248592,1.331199,[93 31] ; [18 10],[90.55263158 33.44736842] ; [20.44736842  7.55263158],0
s7,1,0.250134,1.322558,[28 90] ; [ 9 17],[30.31944444 87.68055556] ; [ 6.68055556 19.31944444],0
a7,1,0.267038,1.231897,[74 49] ; [20  8],[76.56953642 46.43046358] ; [17.43046358 10.56953642],0
a8,1,0.295719,1.093401,[ 10 106] ; [ 4 22],[ 11.43661972 104.56338028] ; [ 2.56338028 23.43661972],0
d2,1,0.324324,0.971429,[61 62] ; [11 17],[58.64900662 64.35099338] ; [13.35099338 14.64900662],0
a2,1,0.327699,0.957968,[ 23 102] ; [ 3 25],[ 21.24183007 103.75816993] ; [ 4.75816993 23.24183007],0
p5,1,0.336335,0.924352,[  4 120] ; [ 2 26],[  4.89473684 119.10526316] ; [ 1.10526316 26.89473684],0
n6,1,0.338716,0.915284,[76 47] ; [20  8],[78.1986755 44.8013245] ; [17.8013245 10.1986755],0
a6,1,0.344081,0.895165,[79 46] ; [15 13],[76.79738562 48.20261438] ; [17.20261438 10.79738562],0
s3,1,0.360094,0.837566,[46 78] ; [13 15],[48.13157895 75.86842105] ; [10.86842105 17.13157895],0
s8,1,0.372929,0.793882,[ 23 102] ; [ 7 20],[ 24.67105263 100.32894737] ; [ 5.32894737 21.67105263],0
v2,1,0.377048,0.780305,[49 71] ; [14 14],[51.08108108 68.91891892] ; [11.91891892 16.08108108],0
p11,1,0.381792,0.764925,[60 65] ; [16 12],[62.09150327 62.90849673] ; [13.90849673 14.09150327],0
s2,1,0.382036,0.764139,[34 90] ; [10 18],[35.89473684 88.10526316] ; [ 8.10526316 19.89473684],0
u3,1,0.383213,0.760369,[25 25] ; [ 6 10],[23.48484848 26.51515152] ; [7.51515152 8.48484848],0
s6,1,0.458374,0.549862,[46 79] ; [12 15],[47.69736842 77.30263158] ; [10.30263158 16.69736842],0
u2,1,0.47027,0.521342,[22 26] ; [9 7],[23.25 24.75] ; [7.75 8.25],0
a1,1,0.482568,0.493054,[  9 116] ; [ 1 27],[  8.16993464 116.83006536] ; [ 1.83006536 26.16993464],0
n5,1,0.484745,0.48817,[71 53] ; [14 14],[69.34210526 54.65789474] ; [15.65789474 12.34210526],0
a4,1,0.511099,0.431817,[45 79] ; [ 8 19],[43.52317881 80.47682119] ; [ 9.47682119 17.52317881],0
d3,1,0.543339,0.369386,[68 57] ; [17 11],[69.44444444 55.55555556] ; [15.55555556 12.44444444],0
b1,1,0.543339,0.369386,[68 57] ; [17 11],[69.44444444 55.55555556] ; [15.55555556 12.44444444],0
r2,1,0.588497,0.292697,[105  18] ; [25  3],[105.89403974  17.10596026] ; [24.10596026  3.89403974],0
b4,1,0.605448,0.266857,[78 47] ; [16 12],[76.79738562 48.20261438] ; [17.20261438 10.79738562],0
n1,1,0.614191,0.254118,[16 29] ; [4 5],[16.66666667 28.33333333] ; [3.33333333 5.66666667],0
u1,1,0.740273,0.109887,[ 15 110] ; [ 4 24],[ 15.52287582 109.47712418] ; [ 3.47712418 24.52287582],0
s5,1,0.859772,0.03121,[ 21 104] ; [ 4 22],[ 20.69536424 104.30463576] ; [ 4.30463576 21.69536424],0
n4,1,0.861143,0.030597,[82 42] ; [19  9],[82.39473684 41.60526316] ; [18.60526316  9.39473684],0
s1,1,0.938443,0.005964,[  9 115] ; [ 2 24],[  9.09333333 114.90666667] ; [ 1.90666667 24.09333333],0
